Austin Powers: The Spy Who Shagged Me;;71;;52;;PG-13;;In his second screen adventure, British super spy Austin Powers must return to 1969, as arch-nemesis Dr. Evil has ventured back to that year and successfully stolen Austin's "mojo" and set up a powerful laser and aimed it at Earth. With the help of gorgeous agent Felicity Shagwell, the newly single Austin must now not only contend with Dr. Evil, but also Evil's vicious, pint-size attack-clone, Mini-Me.;;Comedy;;Jay Roach;;1999;;Mike Myers,Heather Graham,Michael York,Robert Wagner,Rob Lowe,Seth Green,Mindy Sterling,Verne Troyer,Elizabeth Hurley,Kristen Johnston,Gia Carides,Burt Bacharach,Elvis Costello,Will Ferrell,Woody Harrelson,Charles Napier,Willie Nelson,Tim Robbins,Rebecca Romijn,Jerry Springer;;https://www.rottentomatoes.com/m/austin_powers_the_spy_who_shagged_me
The Insider;;90;;96;;R;;After seeking the expertise of former "Big Tobacco" executive Jeffrey Wigand (Russell Crowe), seasoned TV producer Lowell Bergman (Al Pacino) suspects a story lies behind Wigand's reluctance to speak. As Bergman persuades Wigand to share his knowledge of industry secrets, the two must contend with the courts and the corporations that stand between them and exposing the truth. All the while, Wigand must struggle to maintain his family life amidst lawsuits and death threats.;;Drama;;Michael Mann;;1999;;Al Pacino,Russell Crowe,Christopher Plummer,Diane Venora,Philip Baker Hall,Lindsay Crouse,Debi Mazar,Stephen Tobolowsky,Colm Feore,Bruce McGill,Gina Gershon,Michael Gambon,Rip Torn,Lynne Thigpen,Hallie Kate Eisenberg,Michael Paul Chan,Linda Hart,Robert Harper,Nestor Serrano,Pete Hamill;;https://www.rottentomatoes.com/m/insider
Ride With the Devil;;66;;64;;R;;On the fringes of the Civil War, Missouri Bushwackers engage in guerrilla warfare with Union Jayhawkers. Bushwackers Jake Roedel (Tobey Maguire) and Jack Chiles (Skeet Ulrich), out to avenge the murder of Jack's father, are joined by George Clyde (Simon Baker) and his former slave, Daniel (Jeffrey Wright). Hiding out for the winter, Jack has a short romance with a war widow (Jewel) before dying. Jake steps in to take care of her and her newborn before joining Quantrill's famous Kansas raid.;;Drama,History;;Ang Lee;;1999;;Skeet Ulrich,Tobey Maguire,Jewel,Jeffrey Wright,Simon Baker,Jonathan Rhys-Meyers,Jim Caviezel,Tom Guiry,Tom Wilkinson,Jonathan Brandis,Matthew Faber,Stephen Mailer,John Ales,Zach Grenier,Margo Martindale,Mark Ruffalo,Celia Weston;;https://www.rottentomatoes.com/m/ride_with_the_devil_1999
The Red Violin;;91;;74;;R;;The intricate history of a beautiful antique violin is traced from its creation in Cremona, Italy, in 1681, where a legendary violin maker (Carlo Cecchi) paints it with his dead wife's blood to keep her memory alive, to an auction house in modern-day Montreal, where it draws the eye of an expert appraiser (Samuel L. Jackson). Over the years between, the violin travels through four different countries, where it has a profound impact on all those who own it.;;Drama;;François Girard;;1999;;Samuel L. Jackson,Don McKellar,Carlo Cecchi,Irene Grazioli,Jean-Luc Bideau,Christoph Koncz,Jason Flemyng,Greta Scacchi,Sylvia Chang,Liu Zifeng,Colm Feore,Monique Mercure;;https://www.rottentomatoes.com/m/the_red_violin
Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr.;;87;;100;;PG-13;;Documentary filmmaker Errol Morris investigates the case of a man who became an authority on capital punishment, but was discredited when he got involved on the wrong side of a court case. Leutcher, a meek man whose appearance belies his grim expertise, develops what he says is a more effective electric chair. Before long he's in demand from officials who want his opinions on other kinds of execution. But when called to aid the case of an accused Holocaust denier, Leutcher's problems begin.;;Documentary;;Errol Morris;;1999;;Fred A. Leuchter Jr.,Robert Jan Van Pelt,David Irving,Caroline Leuchter,James Roth,Shelly Shapiro,Suzanne Tabasky,Ernst Zündel,David Collins,Daniel Polsby,Robert Duerr;;https://www.rottentomatoes.com/m/mr_death_the_rise_and_fall_of_fred_a_leuchter_jr
Stuart Little;;41;;67;;PG;;When the Littles go to an orphanage to adopt a new family member, a charming young mouse named Stuart is chosen. While George is initially unwelcoming to his new brother, the family cat, Snowbell, is even less enthusiastic about having a mouse as his "master" and plots to get rid of him. Against these difficulties, Stuart resolves to face them with as much pluck, love and courage as he can muster. In doing so, he shows his beloved new family that great things can truly come in small packages.;;Fantasy,Comedy,Kids & family;;Rob Minkoff;;1999;;Geena Davis,Hugh Laurie,Jonathan Lipnicki,Brian Doyle-Murray,Estelle Getty,Julia Sweeney,Dabney Coleman,Michael J. Fox,Nathan Lane,Chazz Palminteri,Steve Zahn,Jim Doughan,David Alan Grier,Bruno Kirby,Jennifer Tilly;;https://www.rottentomatoes.com/m/stuart_little
Girl, Interrupted;;84;;53;;R;;Set in the changing world of the late 1960s, "Girl, Interrupted" is the searing true story of Susanna Kaysen (Winona Ryder), a young woman who finds herself at a renowned mental institution for troubled young women, where she must choose between the world of people who belong on the inside -- like the seductive and dangerous Lisa (Angelina Jolie) -- or the often difficult world of reality on the outside.;;Drama;;James Mangold;;1999;;Winona Ryder,Angelina Jolie,Clea Duvall,Brittany Murphy,Elisabeth Moss,Jared Leto,Jeffrey Tambor,Vanessa Redgrave,Whoopi Goldberg,Mary Kay Place,Jillian Armenante,Steve Altes,Angela Bettis,John Bobby,Travis Fine;;https://www.rottentomatoes.com/m/girl_interrupted
Besieged;;80;;75;;R;;Mild-mannered composer Jason Kinsky (David Thewlis) hires Shandurai (Thandie Newton), a medical student and recent immigrant from Africa, to work as a part-time maid in his home. As the repressed maestro observes his intoxicating new employee, Shandurai reveals herself to be a free spirit with a captivating sadness. And, when Kinsky suddenly declares his undying love for her, she sends him on a dark journey into the depths of passion, jealousy and political intrigue.;;Drama;;Bernardo Bertolucci;;1999;;Thandie Newton,David Thewlis,Claudio Santamaria,Massimo De Rossi,Cyril Nri,Paul Osul,Veronica Lazar,Alexander Menis;;https://www.rottentomatoes.com/m/besieged
The Muse;;34;;53;;PG-13;;Screenwriter Steven Phillips (Albert Brooks) seemingly has it all, including an Academy Award for his latest script. But he's hit an artistic dry patch, so his writer friend Jack Warrick (Jeff Bridges) recommends the services of Sarah Little (Sharon Stone), a woman he swears is a veritable muse. Steven takes her on and is suddenly more inspired to create. Her services, however, come at a very steep price and Steven becomes suspicious about who Sarah really is and what she wants.;;Comedy;;Albert Brooks;;1999;;Albert Brooks,Sharon Stone,Andie MacDowell,Jeff Bridges,Mark Feuerstein,Steven Wright,Bradley Whitford,Mario Opinato,Dakin Matthews,Concetta Tomei,Cybill Shepherd,Lorenzo Lamas,Jennifer Tilly,Rob Reiner,Wolfgang Puck,James Cameron,Martin Scorsese,Jamie Alexis,Skip O'Brien,Bobby Edner;;https://www.rottentomatoes.com/m/muse
Music of the Heart;;72;;63;;PG;;After being abandoned by her husband, depressed music teacher Roberta (Meryl Streep) lands a job teaching violin to underprivileged children in Harlem, New York. Despite initial friction from school principal Janet Williams (Angela Bassett) and the students, the program succeeds and attracts public recognition. After 10 years, however, the program is suddenly shut down following budget cuts -- and Roberta, together with Williams and her former pupils, works to hold a fund-raising concert.;;Drama;;Wes Craven;;1999;;Meryl Streep,Aidan Quinn,Angela Bassett,Cloris Leachman,Gloria Estefan,Josh Pais,Jay O. Sanders,Charlie Hofheimer,Kieran Culkin,Michael Angarano,Henry Dinhofer,Isaac Stern,Itzhak Perlman,Arnold Steinhardt,Mark O'Connor,Michael Tree,Charles Veal Jr.,Karen Briggs,Sandra Park,Diane Monroe;;https://www.rottentomatoes.com/m/music_of_the_heart
Liberty Heights;;76;;85;;R;;This semi-autobiographical film by Barry Levinson follows various members of the Kurtzman clan, a Jewish family living in suburban Baltimore during the 1950s. As teenaged Ben (Ben Foster) completes high school, he falls for Sylvia (Rebekah Johnson), a black classmate, creating inevitable tensions. Meanwhile, Ben's brother, Van (Adrien Brody), attends college and becomes smitten with a mysterious woman and their father (Joe Mantegna) tries to maintain his burlesque business.;;Drama,Comedy;;Barry Levinson;;1999;;Adrien Brody,Ben Foster,Orlando Jones,Bebe Neuwirth,Joe Mantegna,Rebekah Johnson,David Krumholtz,Richard Kline,Vincent Guastaferro,Justin Chambers,Carolyn Murphy,James Pickens Jr.,Frania Rubinek,Anthony Anderson,Kiersten Warren,Evan Neumann,Kevin Sussman,Gerry Rosenthal,Charley Scalies;;https://www.rottentomatoes.com/m/liberty_heights
The Cider House Rules;;77;;71;;PG-13;;The film follows the life of Homer Wells (Tobey Maguire), a precocious orphan who leaves his lifelong home and his loving tutor, Dr. Larch (Michael Caine) to explore the world. While Homer struggles to make a life for himself on his own, he must make monumental decisions that will change the course of his future and deeply affect the lives of those around him.;;Drama;;Lasse Hallström;;1999;;Tobey Maguire,Charlize Theron,Delroy Lindo,Paul Rudd,Michael Caine,Jane Alexander,Kathy Baker,Erykah Badu,Kieran Culkin,Kate Nelligan,Heavy D,K. Todd Freeman,Paz de la Huerta;;https://www.rottentomatoes.com/m/cider_house_rules
Analyze This;;62;;69;;R;;When doctors tell a mob boss (Robert De Niro) that he is suffering from anxiety attacks, he seeks the help of Ben, a therapist (Billy Crystal), who is manipulated into treating him, with hysterical results. Just as Ben and his fiancée (Lisa Kudrow) are about to wed, they are faced with a mobster who won't take no for an answer.;;Comedy;;Harold Ramis;;1999;;Robert De Niro,Billy Crystal,Lisa Kudrow,Joe Viterelli,Chazz Palminteri,Joseph Rigano,Bill Macy,Leo Rossi,Kyle Sabihy,Rebecca Schull,Molly Shannon,Max Casella,Pat Cooper,Richard C. Castellano,Jimmie Ray Weeks,Elizabeth Bracco,Tony Darrow,Donnamarie Recco,New York Joe Catalfumo,Dave Corey;;https://www.rottentomatoes.com/m/analyze_this
Three Kings;;77;;94;;R;;Just after the end of the Gulf War, four American soldiers decide to steal a cache of Saddam Hussein's hidden gold. Led by cynical Sergeant Major Archie Gates (George Clooney), three of the men are rescued by rebels, but Sergeant Troy Barlow (Mark Wahlberg) is captured and tortured by Iraqi intelligence. The Iraqi rebels beg for the American trio to help fight against the impending arrival of Hussein's Elite Guard. The men agree to fight in return for help rescuing Troy.;;Drama,War,Comedy;;David O. Russell;;1999;;George Clooney,Mark Wahlberg,Ice Cube,Spike Jonze,Nora Dunn,Jamie Kennedy,Mykelti Williamson,Cliff Curtis,Said Taghmaoui,Judy Greer,Liz Stauber,Holt McCallany;;https://www.rottentomatoes.com/m/three_kings
Never Been Kissed;;69;;55;;PG-13;;Josie Geller (Drew Barrymore), a baby-faced junior copywriter at the Chicago Sun-Times, must pose as a student at her former high school to research contemporary teenage culture. With the help of her brother, Rob (David Arquette), Josie infiltrates the inner circle of the most popular clique on campus. But she hits a major snag in her investigation -- not to mention her own failed love life -- when she falls for her dreamy English teacher, Sam Coulson (Michael Vartan).;;Comedy,Romance;;Raja Gosnell;;1999;;Drew Barrymore,David Arquette,Michael Vartan,Molly Shannon,John C. Reilly,Garry Marshall,Sean Whalen,Leelee Sobieski,Jeremy Jordan,Jessica Alba,Marley Shelton,Jordan Ladd,Russell Bobbitt,Chad Haywood,Billy McLellan,Marcello Robinson,Phil Hawn;;https://www.rottentomatoes.com/m/never_been_kissed
The Matrix;;85;;88;;R;;Neo (Keanu Reeves) believes that Morpheus (Laurence Fishburne), an elusive figure considered to be the most dangerous man alive, can answer his question -- What is the Matrix? Neo is contacted by Trinity (Carrie-Anne Moss), a beautiful stranger who leads him into an underworld where he meets Morpheus. They fight a brutal battle for their lives against a cadre of viciously intelligent secret agents. It is a truth that could cost Neo something more precious than his life.;;Action,Sci-fi;;Lilly Wachowski,Lana Wachowski;;1999;;Keanu Reeves,Laurence Fishburne,Carrie-Anne Moss,Hugo Weaving,Joe Pantoliano,Gloria Foster,Marcus Chong,Paul Goddard,Robert Taylor,Julian Arahanga,Matt Doran,Belinda McClory,Anthony Ray Parker;;https://www.rottentomatoes.com/m/matrix
Fight Club;;96;;79;;R;;A depressed man (Edward Norton) suffering from insomnia meets a strange soap salesman named Tyler Durden (Brad Pitt) and soon finds himself living in his squalid house after his perfect apartment is destroyed. The two bored men form an underground club with strict rules and fight other men who are fed up with their mundane lives. Their perfect partnership frays when Marla (Helena Bonham Carter), a fellow support group crasher, attracts Tyler's attention.;;Drama,Mystery & thriller;;David Fincher;;1999;;Brad Pitt,Ed Norton,Helena Bonham Carter,Meat Loaf,Jared Leto,Eion Bailey,Joon B. Kim,Evan Mirand;;https://www.rottentomatoes.com/m/fight_club
Audition;;80;;82;;R;;This disturbing Japanese thriller follows Aoyama (Ryo Ishibashi), a widower who decides to start dating again. Aided by a film-producer friend (Jun Kunimura), Aoyama uses auditions for a fake production to function as a dating service. When Aoyama becomes intrigued by the withdrawn, gorgeous Asami (Eihi Shiina), they begin a relationship. However, he begins to realize that Asami isn't as reserved as she appears to be, leading to gradually increased tension and a harrowing climax.;;Horror;;Takashi Miike;;1999;;Ryo Ishibashi,Eihi Shiina,Tetsu Sawaki,Jun Kunimura,Renji Ishibashi,Miyuki Matsuda,Toshie Neghisi,Ren Ôsugi,Sigeru Saiki;;https://www.rottentomatoes.com/m/audition_1999
Angela's Ashes;;81;;52;;R;;In 1935 when it is more common for Irish families to leave their famine-stricken country for America, the impoverished McCourt family does the reverse. Following the sudden death of her 7-week-old daughter, Angela (Emily Watson) and her unemployable, alcoholic husband, Malachy Sr. (Robert Carlyle), set sail from New York Harbor to Cork with their four children.;;Drama,Biography,History;;Alan Parker;;1999;;Emily Watson,Robert Carlyle,Joe Breen,Ciaran Owens,Michael Legge,Ronnie Masterson,Pauline McLynn,Liam Carney,Eanna Macliam,Andrew Bennett;;https://www.rottentomatoes.com/m/angelas_ashes
